Date,Open,High,Low,Close,Volume,Adjusted Close
2007-03-15,1166.73,1166.73,1166.73,1166.73,0.0,1166.73
2007-03-14,1136.83,1136.83,1136.83,1136.83,0.0,1136.83
2007-03-13,1175.75,1175.75,1175.75,1175.75,0.0,1175.75
2007-03-12,1191.53,1191.53,1191.53,1191.53,0.0,1191.53
2007-03-09,1188.88,1188.88,1188.88,1188.88,0.0,1188.88
2007-03-08,1187.24,1187.24,1187.24,1187.24,0.0,1187.24
2007-03-07,1164.44,1164.44,1164.44,1164.44,0.0,1164.44
2007-03-06,1148.57,1148.57,1148.57,1148.57,0.0,1148.57
2007-03-05,1147.93,1147.93,1147.93,1147.93,0.0,1147.93
2007-03-02,1159.55,1159.55,1159.55,1159.55,0.0,1159.55
2007-03-01,1151.18,1151.18,1151.18,1151.18,0.0,1151.18
2007-02-28,1157.84,1157.84,1157.84,1157.84,0.0,1157.84
2007-02-27,1183.07,1183.07,1183.07,1183.07,0.0,1183.07
2007-02-26,1229.65,1229.65,1229.65,1229.65,0.0,1229.65
2007-02-23,1218.32,1218.32,1218.32,1218.32,0.0,1218.32
2007-02-22,1207.73,1207.73,1207.73,1207.73,0.0,1207.73
2007-02-21,1207.26,1207.26,1207.26,1207.26,0.0,1207.26
2007-02-20,1211.47,1211.47,1211.47,1211.47,0.0,1211.47
2007-02-19,1221.45,1221.45,1221.45,1221.45,0.0,1221.45
2007-02-16,1215.04,1215.04,1215.04,1215.04,0.0,1215.04
2007-02-15,1220.37,1220.37,1220.37,1220.37,0.0,1220.37
2007-02-14,1212.24,1212.24,1212.24,1212.24,0.0,1212.24
2007-02-13,1190.1,1190.1,1190.1,1190.1,0.0,1190.1
2007-02-12,1187.12,1187.12,1187.12,1187.12,0.0,1187.12
2007-02-09,1201.15,1201.15,1201.15,1201.15,0.0,1201.15
2007-02-08,1193.62,1193.62,1193.62,1193.62,0.0,1193.62
2007-02-07,1206.02,1206.02,1206.02,1206.02,0.0,1206.02
2007-02-06,1201.03,1201.03,1201.03,1201.03,0.0,1201.03
2007-02-05,1192.64,1192.64,1192.64,1192.64,0.0,1192.64
2007-02-02,1187.09,1187.09,1187.09,1187.09,0.0,1187.09
2007-02-01,1191.71,1191.71,1191.71,1191.71,0.0,1191.71
2007-01-31,1185.98,1185.98,1185.98,1185.98,0.0,1185.98
2007-01-30,1190.26,1190.26,1190.26,1190.26,0.0,1190.26
2007-01-29,1178.88,1178.88,1178.88,1178.88,0.0,1178.88
2007-01-26,1177.35,1177.35,1177.35,1177.35,0.0,1177.35
2007-01-25,1185.82,1185.82,1185.82,1185.82,0.0,1185.82
2007-01-24,1177.89,1177.89,1177.89,1177.89,0.0,1177.89
2007-01-23,1175.13,1175.13,1175.13,1175.13,0.0,1175.13
2007-01-22,1181.35,1181.35,1181.35,1181.35,0.0,1181.35
2007-01-19,1180.57,1180.57,1180.57,1180.57,0.0,1180.57
2007-01-18,1173.59,1173.59,1173.59,1173.59,0.0,1173.59
2007-01-17,1175.9,1175.9,1175.9,1175.9,0.0,1175.9
2007-01-16,1170.63,1170.63,1170.63,1170.63,0.0,1170.63
2007-01-15,1173.87,1173.87,1173.87,1173.87,0.0,1173.87
2007-01-12,1159.46,1159.46,1159.46,1159.46,0.0,1159.46
2007-01-11,1160.04,1160.04,1160.04,1160.04,0.0,1160.04
2007-01-10,1133.05,1133.05,1133.05,1133.05,0.0,1133.05
2007-01-09,1143.09,1143.09,1143.09,1143.09,0.0,1143.09
2007-01-08,1144.48,1144.48,1144.48,1144.48,0.0,1144.48
2007-01-05,1147.22,1147.22,1147.22,1147.22,0.0,1147.22
2007-01-04,1149.58,1149.58,1149.58,1149.58,0.0,1149.58
2007-01-03,1158.38,1158.38,1158.38,1158.38,0.0,1158.38
2007-01-02,1164.12,1164.12,1164.12,1164.12,0.0,1164.12
2007-01-01,1147.27,1147.27,1147.27,1147.27,0.0,1147.27
2006-12-29,1147.27,1147.27,1147.27,1147.27,0.0,1147.27
2006-12-28,1150.07,1150.07,1150.07,1150.07,0.0,1150.07
2006-12-27,1150.25,1150.25,1150.25,1150.25,0.0,1150.25
2006-12-26,1141.49,1141.49,1141.49,1141.49,0.0,1141.49
2006-12-25,1141.49,1141.49,1141.49,1141.49,0.0,1141.49
2006-12-22,1141.49,1141.49,1141.49,1141.49,0.0,1141.49
2006-12-21,1138.45,1138.45,1138.45,1138.45,0.0,1138.45
2006-12-20,1136.45,1136.45,1136.45,1136.45,0.0,1136.45
2006-12-19,1126.55,1126.55,1126.55,1126.55,0.0,1126.55
2006-12-18,1138.82,1138.82,1138.82,1138.82,0.0,1138.82
2006-12-15,1139.05,1139.05,1139.05,1139.05,0.0,1139.05
2006-12-14,1128.93,1128.93,1128.93,1128.93,0.0,1128.93
2006-12-13,1128.69,1128.69,1128.69,1128.69,0.0,1128.69
2006-12-12,1130.03,1130.03,1130.03,1130.03,0.0,1130.03
2006-12-11,1111.59,1111.59,1111.59,1111.59,0.0,1111.59
2006-12-08,1095.93,1095.93,1095.93,1095.93,0.0,1095.93
2006-12-07,1096.19,1096.19,1096.19,1096.19,0.0,1096.19
2006-12-06,1086.48,1086.48,1086.48,1086.48,0.0,1086.48
2006-12-05,1089.62,1089.62,1089.62,1089.62,0.0,1089.62
2006-12-04,1074.67,1074.67,1074.67,1074.67,0.0,1074.67
2006-12-01,1059.84,1059.84,1059.84,1059.84,0.0,1059.84
2006-11-30,1068.07,1068.07,1068.07,1068.07,0.0,1068.07
2006-11-29,1085.14,1085.14,1085.14,1085.14,0.0,1085.14
2006-11-28,1061.87,1061.87,1061.87,1061.87,0.0,1061.87
2006-11-27,1058.07,1058.07,1058.07,1058.07,0.0,1058.07
2006-11-24,1089.75,1089.75,1089.75,1089.75,0.0,1089.75
2006-11-23,1108.65,1108.65,1108.65,1108.65,0.0,1108.65
2006-11-22,1107.53,1107.53,1107.53,1107.53,0.0,1107.53
2006-11-21,1109.55,1109.55,1109.55,1109.55,0.0,1109.55
2006-11-20,1106.54,1106.54,1106.54,1106.54,0.0,1106.54
2006-11-17,1098.82,1098.82,1098.82,1098.82,0.0,1098.82
2006-11-16,1112.24,1112.24,1112.24,1112.24,0.0,1112.24
2006-11-15,1117.95,1117.95,1117.95,1117.95,0.0,1117.95
2006-11-14,1103.27,1103.27,1103.27,1103.27,0.0,1103.27
2006-11-13,1106.59,1106.59,1106.59,1106.59,0.0,1106.59
2006-11-10,1099.37,1099.37,1099.37,1099.37,0.0,1099.37
2006-11-09,1107.17,1107.17,1107.17,1107.17,0.0,1107.17
2006-11-08,1107.58,1107.58,1107.58,1107.58,0.0,1107.58
2006-11-07,1108.71,1108.71,1108.71,1108.71,0.0,1108.71
2006-11-06,1102.86,1102.86,1102.86,1102.86,0.0,1102.86
2006-11-03,1084.86,1084.86,1084.86,1084.86,0.0,1084.86
2006-11-02,1084.96,1084.96,1084.96,1084.96,0.0,1084.96
2006-11-01,1094.91,1094.91,1094.91,1094.91,0.0,1094.91
2006-10-31,1085.56,1085.56,1085.56,1085.56,0.0,1085.56
2006-10-30,1082.87,1082.87,1082.87,1082.87,0.0,1082.87
2006-10-27,1088.3,1088.3,1088.3,1088.3,0.0,1088.3
2006-10-26,1094.62,1094.62,1094.62,1094.62,0.0,1094.62
2006-10-25,1099.81,1099.81,1099.81,1099.81,0.0,1099.81
2006-10-24,1097.79,1097.79,1097.79,1097.79,0.0,1097.79
2006-10-23,1099.16,1099.16,1099.16,1099.16,0.0,1099.16
2006-10-20,1094.22,1094.22,1094.22,1094.22,0.0,1094.22
2006-10-19,1089.89,1089.89,1089.89,1089.89,0.0,1089.89
2006-10-18,1077.5,1091.9,1077.2,1091.28,0.0,1091.28
2006-10-17,1077.5,1077.5,1077.5,1077.5,0.0,1077.5
2006-10-16,1092.12,1095.95,1087.89,1093.3,0.0,1093.3
2006-10-13,1092.12,1092.12,1092.12,1092.12,0.0,1092.12
2006-10-12,1097.27,1097.27,1097.27,1097.27,0.0,1097.27
2006-10-11,1080.17,1080.17,1080.17,1080.17,0.0,1080.17
2006-10-10,1071.3,1071.3,1071.3,1071.3,0.0,1071.3
2006-10-09,1066.93,1066.93,1066.93,1066.93,0.0,1066.93
2006-10-06,1059.82,1059.82,1059.82,1059.82,0.0,1059.82
2006-10-05,1060.34,1060.34,1060.34,1060.34,0.0,1060.34
2006-10-04,1046.87,1046.87,1046.87,1046.87,0.0,1046.87
2006-10-03,1034.15,1034.15,1034.15,1034.15,0.0,1034.15
2006-10-02,1043.36,1043.36,1043.36,1043.36,0.0,1043.36
2006-09-29,1039.34,1039.34,1039.34,1039.34,0.0,1039.34
2006-09-28,1038.7,1038.7,1038.7,1038.7,0.0,1038.7
2006-09-27,1040.65,1040.65,1040.65,1040.65,0.0,1040.65
2006-09-26,1025.2,1025.2,1025.2,1025.2,0.0,1025.2
2006-09-25,1017.35,1017.35,1017.35,1017.35,0.0,1017.35
2006-09-22,1028.69,1028.69,1028.69,1028.69,0.0,1028.69
2006-09-21,1041.08,1041.08,1041.08,1041.08,0.0,1041.08
2006-09-20,1039.97,1039.97,1039.97,1039.97,0.0,1039.97
2006-09-19,1026.69,1026.69,1026.69,1026.69,0.0,1026.69
2006-09-18,1032.11,1032.11,1032.11,1032.11,0.0,1032.11
2006-09-15,1025.47,1025.47,1025.47,1025.47,0.0,1025.47
2006-09-14,1027.87,1027.87,1027.87,1027.87,0.0,1027.87
2006-09-13,1022.14,1022.14,1022.14,1022.14,0.0,1022.14
2006-09-12,1011.69,1011.69,1011.69,1011.69,0.0,1011.69
2006-09-11,993.11,993.11,993.11,993.11,0.0,993.11
2006-09-08,999.08,999.08,999.08,999.08,0.0,999.08
2006-09-07,989.53,989.53,989.53,989.53,0.0,989.53
2006-09-06,1001.94,1001.94,1001.94,1001.94,0.0,1001.94
2006-09-05,1008.25,1008.25,1008.25,1008.25,0.0,1008.25
2006-09-04,1011.58,1011.58,1011.58,1011.58,0.0,1011.58
2006-09-01,997.57,997.57,997.57,997.57,0.0,997.57
2006-08-31,994.16,994.16,994.16,994.16,0.0,994.16
2006-08-30,993.9,993.9,993.9,993.9,0.0,993.9
2006-08-29,985.46,985.46,985.46,985.46,0.0,985.46
2006-08-28,978.3,978.3,978.3,978.3,0.0,978.3
2006-08-25,972.59,972.59,972.59,972.59,0.0,972.59
2006-08-24,971.78,971.78,971.78,971.78,0.0,971.78
2006-08-23,972.19,972.19,972.19,972.19,0.0,972.19
2006-08-22,982.92,982.92,982.92,982.92,0.0,982.92
2006-08-21,977.69,977.69,977.69,977.69,0.0,977.69
2006-08-18,978.15,978.15,978.15,978.15,0.0,978.15
2006-08-17,979.85,979.85,979.85,979.85,0.0,979.85
2006-08-16,967.99,967.99,967.99,967.99,0.0,967.99
2006-08-15,959.33,959.33,959.33,959.33,0.0,959.33
2006-08-14,945.37,945.37,945.37,945.37,0.0,945.37
2006-08-11,937.13,937.13,937.13,937.13,0.0,937.13
2006-08-10,932.94,932.94,932.94,932.94,0.0,932.94
2006-08-09,941.06,941.06,941.06,941.06,0.0,941.06
2006-08-08,932.75,932.75,932.75,932.75,0.0,932.75
2006-08-07,932.1,932.1,932.1,932.1,0.0,932.1
2006-08-04,944.97,944.97,944.97,944.97,0.0,944.97
2006-08-03,938.38,938.38,938.38,938.38,0.0,938.38
2006-08-02,942.21,942.21,942.21,942.21,0.0,942.21
2006-08-01,932.04,932.04,932.04,932.04,0.0,932.04
2006-07-31,946.26,946.26,946.26,946.26,0.0,946.26
2006-07-28,955.05,955.05,955.05,955.05,0.0,955.05
2006-07-27,951.98,951.98,951.98,951.98,0.0,951.98
2006-07-26,944.62,944.62,944.62,944.62,0.0,944.62
2006-07-25,928.69,928.69,928.69,928.69,0.0,928.69
2006-07-24,931.96,931.96,931.96,931.96,0.0,931.96
2006-07-21,914.6,914.6,914.6,914.6,0.0,914.6
2006-07-20,928.55,928.55,928.55,928.55,0.0,928.55
2006-07-19,929.54,929.54,929.54,929.54,0.0,929.54
2006-07-18,893.57,893.57,893.57,893.57,0.0,893.57
2006-07-17,899.35,899.35,899.35,899.35,0.0,899.35
2006-07-14,906.05,906.05,906.05,906.05,0.0,906.05
2006-07-13,921.49,921.49,921.49,921.49,0.0,921.49
2006-07-12,937.87,937.87,937.87,937.87,0.0,937.87
2006-07-11,939.37,939.37,939.37,939.37,0.0,939.37
2006-07-10,954.1,954.1,954.1,954.1,0.0,954.1
2006-07-07,949.62,949.62,949.62,949.62,0.0,949.62
2006-07-06,960.57,960.57,960.57,960.57,0.0,960.57
2006-07-05,952.44,952.44,952.44,952.44,0.0,952.44
2006-07-04,965.42,965.42,965.42,965.42,0.0,965.42
2006-07-03,961.24,961.24,961.24,961.24,0.0,961.24
2006-06-30,956.49,956.49,956.49,956.49,0.0,956.49
2006-06-29,942.52,942.52,942.52,942.52,0.0,942.52
2006-06-28,917.17,917.17,917.17,917.17,0.0,917.17
2006-06-27,915.98,915.98,915.98,915.98,0.0,915.98
2006-06-26,928.56,928.56,928.56,928.56,0.0,928.56
2006-06-23,928.72,928.72,928.72,928.72,0.0,928.72
2006-06-22,928.72,928.72,928.72,928.72,0.0,928.72
2006-06-21,925.23,925.23,925.23,925.23,0.0,925.23
2006-06-20,919.12,919.12,919.12,919.12,0.0,919.12
2006-06-19,920.86,920.86,920.86,920.86,0.0,920.86
2006-06-16,909.79,909.79,909.79,909.79,0.0,909.79
2006-06-15,924.8,924.8,924.8,924.8,0.0,924.8
2006-06-14,899.72,899.72,899.72,899.72,0.0,899.72
2006-06-13,878.16,878.16,878.16,878.16,0.0,878.16
2006-06-12,902.16,902.16,902.16,902.16,0.0,902.16
2006-06-09,917.5,917.5,917.5,917.5,0.0,917.5
2006-06-08,892.33,892.33,892.33,892.33,0.0,892.33
2006-06-07,932.79,932.79,932.79,932.79,0.0,932.79
2006-06-06,951.29,951.29,951.29,951.29,0.0,951.29
2006-06-05,951.29,951.29,951.29,951.29,0.0,951.29
2006-06-02,954.69,954.69,954.69,954.69,0.0,954.69
2006-06-01,962.29,962.29,962.29,962.29,0.0,962.29
2006-05-31,948.05,948.05,948.05,948.05,0.0,948.05
2006-05-30,937.47,937.47,937.47,937.47,0.0,937.47
2006-05-29,971.17,971.17,971.17,971.17,0.0,971.17
2006-05-26,972.79,972.79,972.79,972.79,0.0,972.79
2006-05-25,933.27,933.27,933.27,933.27,0.0,933.27
2006-05-24,933.27,933.27,933.27,933.27,0.0,933.27
2006-05-23,956.05,956.05,956.05,956.05,0.0,956.05
2006-05-22,906.25,906.25,906.25,906.25,0.0,906.25
2006-05-19,951.59,951.59,951.59,951.59,0.0,951.59
2006-05-18,950.08,950.08,950.08,950.08,0.0,950.08
2006-05-17,958.19,958.19,958.19,958.19,0.0,958.19
2006-05-16,1001.63,1001.63,1001.63,1001.63,0.0,1001.63
2006-05-15,997.35,997.35,997.35,997.35,0.0,997.35
2006-05-12,1013.69,1013.69,1013.69,1013.69,0.0,1013.69
2006-05-11,1043.4,1043.4,1043.4,1043.4,0.0,1043.4
2006-05-10,1047.24,1047.24,1047.24,1047.24,0.0,1047.24
2006-05-09,1054.12,1054.12,1054.12,1054.12,0.0,1054.12
2006-05-08,1053.76,1053.76,1053.76,1053.76,0.0,1053.76
2006-05-05,1055.45,1055.45,1055.45,1055.45,0.0,1055.45
2006-05-04,1045.66,1045.66,1045.66,1045.66,0.0,1045.66
2006-05-03,1041.1,1041.1,1041.1,1041.1,0.0,1041.1
2006-05-02,1045.92,1045.92,1045.92,1045.92,0.0,1045.92
2006-05-01,1036.87,1036.87,1036.87,1036.87,0.0,1036.87
2006-04-28,1036.87,1036.87,1036.87,1036.87,0.0,1036.87
2006-04-27,1050.03,1050.03,1050.03,1050.03,0.0,1050.03
2006-04-26,1054.06,1054.06,1054.06,1054.06,0.0,1054.06
2006-04-25,1052.99,1052.99,1052.99,1052.99,0.0,1052.99
2006-04-24,1054.49,1054.49,1054.49,1054.49,0.0,1054.49
2006-04-21,1062.79,1062.79,1062.79,1062.79,0.0,1062.79
2006-04-20,1064.9,1064.9,1064.9,1064.9,0.0,1064.9
2006-04-19,1061.41,1061.41,1061.41,1061.41,0.0,1061.41
2006-04-18,1049.68,1049.68,1049.68,1049.68,0.0,1049.68
2006-04-17,1052.03,1052.03,1052.03,1052.03,0.0,1052.03
2006-04-14,1052.03,1052.03,1052.03,1052.03,0.0,1052.03
2006-04-13,1052.03,1052.03,1052.03,1052.03,0.0,1052.03
2006-04-12,1049.55,1049.55,1049.55,1049.55,0.0,1049.55
2006-04-11,1046.21,1046.21,1046.21,1046.21,0.0,1046.21
2006-04-10,1059.14,1059.14,1059.14,1059.14,0.0,1059.14
2006-04-07,1055.71,1055.71,1055.71,1055.71,0.0,1055.71
2006-04-06,1060.67,1060.67,1060.67,1060.67,0.0,1060.67
2006-04-05,1071.43,1071.43,1071.43,1071.43,0.0,1071.43
2006-04-04,1066.14,1066.14,1066.14,1066.14,0.0,1066.14
2006-04-03,1076.5,1076.5,1076.5,1076.5,0.0,1076.5
2006-03-31,1059.94,1059.94,1059.94,1059.94,0.0,1059.94
2006-03-30,1069.34,1069.34,1069.34,1069.34,0.0,1069.34
2006-03-29,1059.93,1059.93,1059.93,1059.93,0.0,1059.93
2006-03-28,1052.67,1052.67,1052.67,1052.67,0.0,1052.67
2006-03-27,1056.92,1056.92,1056.92,1056.92,0.0,1056.92
2006-03-24,1063.74,1063.74,1063.74,1063.74,0.0,1063.74
2006-03-23,1054.54,1054.54,1054.54,1054.54,0.0,1054.54
2006-03-22,1047.12,1047.12,1047.12,1047.12,0.0,1047.12
2006-03-21,1045.12,1045.12,1045.12,1045.12,0.0,1045.12
2006-03-20,1041.37,1041.37,1041.37,1041.37,0.0,1041.37
2006-03-17,1034.06,1034.06,1034.06,1034.06,0.0,1034.06
2006-03-16,1030.2,1030.2,1030.2,1030.2,0.0,1030.2
2006-03-15,1024.44,1024.44,1024.44,1024.44,0.0,1024.44
2006-03-14,1017.71,1017.71,1017.71,1017.71,0.0,1017.71
2006-03-13,1018.36,1018.36,1018.36,1018.36,0.0,1018.36
2006-03-10,1009.43,1009.43,1009.43,1009.43,0.0,1009.43
2006-03-09,1007.76,1007.76,1007.76,1007.76,0.0,1007.76
2006-03-08,997.44,997.44,997.44,997.44,0.0,997.44
2006-03-07,1006.28,1006.28,1006.28,1006.28,0.0,1006.28
2006-03-06,1014.78,1014.78,1014.78,1014.78,0.0,1014.78
2006-03-03,1010.05,1010.05,1010.05,1010.05,0.0,1010.05
2006-03-02,1005.82,1005.82,1005.82,1005.82,0.0,1005.82
2006-03-01,1006.0,1006.0,1006.0,1006.0,0.0,1006.0
2006-02-28,995.01,995.01,995.01,995.01,0.0,995.01
2006-02-27,1015.71,1015.71,1015.71,1015.71,0.0,1015.71
2006-02-24,1010.74,1010.74,1010.74,1010.74,0.0,1010.74
2006-02-23,1001.66,1001.66,1001.66,1001.66,0.0,1001.66
2006-02-22,1001.06,1001.06,1001.06,1001.06,0.0,1001.06
2006-02-21,993.51,993.51,993.51,993.51,0.0,993.51
2006-02-20,985.77,985.77,985.77,985.77,0.0,985.77
2006-02-17,982.89,982.89,982.89,982.89,0.0,982.89
2006-02-16,983.58,983.58,983.58,983.58,0.0,983.58
2006-02-15,976.12,976.12,976.12,976.12,0.0,976.12
2006-02-14,977.83,977.83,977.83,977.83,0.0,977.83
2006-02-13,973.37,973.37,973.37,973.37,0.0,973.37
2006-02-10,968.57,968.57,968.57,968.57,0.0,968.57
2006-02-09,977.4,977.4,977.4,977.4,0.0,977.4
2006-02-08,965.81,965.81,965.81,965.81,0.0,965.81
2006-02-07,961.71,961.71,961.71,961.71,0.0,961.71
2006-02-06,968.45,968.45,968.45,968.45,0.0,968.45
2006-02-03,963.14,963.14,963.14,963.14,0.0,963.14
2006-02-02,969.68,969.68,969.68,969.68,0.0,969.68
2006-02-01,968.9,968.9,968.9,968.9,0.0,968.9
2006-01-31,961.98,961.98,961.98,961.98,0.0,961.98
2006-01-30,958.99,958.99,958.99,958.99,0.0,958.99
2006-01-27,959.35,959.35,959.35,959.35,0.0,959.35
2006-01-26,946.16,946.16,946.16,946.16,0.0,946.16
2006-01-25,938.88,938.88,938.88,938.88,0.0,938.88
2006-01-24,929.22,929.22,929.22,929.22,0.0,929.22
2006-01-23,935.14,935.14,935.14,935.14,0.0,935.14
2006-01-20,935.87,935.87,935.87,935.87,0.0,935.87
2006-01-19,943.44,943.44,943.44,943.44,0.0,943.44
2006-01-18,941.61,941.61,941.61,941.61,0.0,941.61
2006-01-17,960.77,960.77,960.77,960.77,0.0,960.77
2006-01-16,971.64,971.64,971.64,971.64,0.0,971.64
2006-01-13,967.26,967.26,967.26,967.26,0.0,967.26
2006-01-12,976.02,976.02,976.02,976.02,0.0,976.02
2006-01-11,979.78,979.78,979.78,979.78,0.0,979.78
2006-01-10,975.42,975.42,975.42,975.42,0.0,975.42
2006-01-09,982.63,982.63,982.63,982.63,0.0,982.63
2006-01-06,972.89,972.89,972.89,972.89,0.0,972.89
2006-01-05,972.89,972.89,972.89,972.89,0.0,972.89
2006-01-04,973.61,973.61,973.61,973.61,0.0,973.61
2006-01-03,967.6,967.6,967.6,967.6,0.0,967.6
2006-01-02,963.39,963.39,963.39,963.39,0.0,963.39
2005-12-30,960.01,960.01,960.01,960.01,0.0,960.01
2005-12-29,966.74,966.74,966.74,966.74,0.0,966.74
2005-12-28,961.12,961.12,961.12,961.12,0.0,961.12
2005-12-27,964.64,964.64,964.64,964.64,0.0,964.64
2005-12-26,958.44,958.44,958.44,958.44,0.0,958.44
2005-12-23,958.44,958.44,958.44,958.44,0.0,958.44
2005-12-22,951.31,951.31,951.31,951.31,0.0,951.31
2005-12-21,949.27,949.27,949.27,949.27,0.0,949.27
2005-12-20,943.73,943.73,943.73,943.73,0.0,943.73
2005-12-19,943.72,943.72,943.72,943.72,0.0,943.72
2005-12-16,943.57,943.57,943.57,943.57,0.0,943.57
2005-12-15,934.79,934.79,934.79,934.79,0.0,934.79
2005-12-14,937.12,937.12,937.12,937.12,0.0,937.12
2005-12-13,942.78,942.78,942.78,942.78,0.0,942.78
2005-12-12,940.29,940.29,940.29,940.29,0.0,940.29
2005-12-09,943.16,943.16,943.16,943.16,0.0,943.16
2005-12-08,943.05,943.05,943.05,943.05,0.0,943.05
2005-12-07,936.78,936.78,936.78,936.78,0.0,936.78
2005-12-06,936.08,936.08,936.08,936.08,0.0,936.08
2005-12-05,926.98,926.98,926.98,926.98,0.0,926.98
2005-12-02,933.69,933.69,933.69,933.69,0.0,933.69
2005-12-01,927.16,927.16,927.16,927.16,0.0,927.16
2005-11-30,911.16,911.16,911.16,911.16,0.0,911.16
2005-11-29,919.32,919.32,919.32,919.32,0.0,919.32
2005-11-28,921.8,921.8,921.8,921.8,0.0,921.8
2005-11-25,919.65,919.65,919.65,919.65,0.0,919.65
2005-11-24,917.62,917.62,917.62,917.62,0.0,917.62
2005-11-23,921.71,921.71,921.71,921.71,0.0,921.71
2005-11-22,916.84,916.84,916.84,916.84,0.0,916.84
2005-11-21,922.74,922.74,922.74,922.74,0.0,922.74
2005-11-18,918.98,918.98,918.98,918.98,0.0,918.98
2005-11-17,914.41,914.41,914.41,914.41,0.0,914.41
2005-11-16,912.46,912.46,912.46,912.46,0.0,912.46
2005-11-15,911.53,911.53,911.53,911.53,0.0,911.53
2005-11-14,914.3,914.3,914.3,914.3,0.0,914.3
2005-11-11,914.1,914.1,914.1,914.1,0.0,914.1
2005-11-10,900.64,900.64,900.64,900.64,0.0,900.64
2005-11-09,900.97,900.97,900.97,900.97,0.0,900.97
2005-11-08,899.28,899.28,899.28,899.28,0.0,899.28
2005-11-07,901.61,901.61,901.61,901.61,0.0,901.61
2005-11-04,896.62,896.62,896.62,896.62,0.0,896.62
2005-11-03,898.24,898.24,898.24,898.24,0.0,898.24
2005-11-02,888.65,888.65,888.65,888.65,0.0,888.65
2005-11-01,885.81,885.81,885.81,885.81,0.0,885.81
2005-10-31,882.63,882.63,882.63,882.63,0.0,882.63
2005-10-28,862.66,862.66,862.66,862.66,0.0,862.66
2005-10-27,862.86,862.86,862.86,862.86,0.0,862.86
2005-10-26,872.91,872.91,872.91,872.91,0.0,872.91
2005-10-25,870.78,870.78,870.78,870.78,0.0,870.78
2005-10-24,863.5,863.5,863.5,863.5,0.0,863.5
2005-10-21,854.6,854.6,854.6,854.6,0.0,854.6
2005-10-20,858.7,858.7,858.7,858.7,0.0,858.7
2005-10-19,856.5,856.5,856.5,856.5,0.0,856.5
2005-10-18,870.06,870.06,870.06,870.06,0.0,870.06
2005-10-17,872.89,872.89,872.89,872.89,0.0,872.89
2005-10-14,876.33,876.33,876.33,876.33,0.0,876.33
2005-10-13,873.94,873.94,873.94,873.94,0.0,873.94
2005-10-12,882.77,882.77,882.77,882.77,0.0,882.77
2005-10-11,892.51,892.51,892.51,892.51,0.0,892.51
2005-10-10,892.06,892.06,892.06,892.06,0.0,892.06
2005-10-07,888.13,888.13,888.13,888.13,0.0,888.13
2005-10-06,889.51,889.51,889.51,889.51,0.0,889.51
2005-10-05,898.5,898.5,898.5,898.5,0.0,898.5
2005-10-04,902.79,902.79,902.79,902.79,0.0,902.79
2005-10-03,905.38,905.38,905.38,905.38,0.0,905.38
2005-09-30,896.29,896.29,896.29,896.29,0.0,896.29
2005-09-29,890.99,890.99,890.99,890.99,0.0,890.99
2005-09-28,890.36,890.36,890.36,890.36,0.0,890.36
2005-09-27,882.77,882.77,882.77,882.77,0.0,882.77
2005-09-26,882.83,882.83,882.83,882.83,0.0,882.83
2005-09-23,870.03,870.03,870.03,870.03,0.0,870.03
2005-09-22,867.9,867.9,867.9,867.9,0.0,867.9
2005-09-21,864.05,864.05,864.05,864.05,0.0,864.05
2005-09-20,872.68,872.68,872.68,872.68,0.0,872.68
2005-09-19,872.39,872.39,872.39,872.39,0.0,872.39
2005-09-16,872.43,872.43,872.43,872.43,0.0,872.43
2005-09-15,869.44,869.44,869.44,869.44,0.0,869.44
2005-09-14,873.03,873.03,873.03,873.03,0.0,873.03
2005-09-13,869.2,869.2,869.2,869.2,0.0,869.2
2005-09-12,869.58,869.58,869.58,869.58,0.0,869.58
2005-09-09,868.93,868.93,868.93,868.93,0.0,868.93
2005-09-08,860.78,860.78,860.78,860.78,0.0,860.78
2005-09-07,863.54,863.54,863.54,863.54,0.0,863.54
2005-09-06,860.39,860.39,860.39,860.39,0.0,860.39
2005-09-05,856.21,856.21,856.21,856.21,0.0,856.21
2005-09-02,853.67,853.67,853.67,853.67,0.0,853.67
2005-09-01,851.89,851.89,851.89,851.89,0.0,851.89
2005-08-31,849.51,849.51,849.51,849.51,0.0,849.51
2005-08-30,838.33,838.33,838.33,838.33,0.0,838.33
2005-08-29,841.07,841.07,841.07,841.07,0.0,841.07
2005-08-26,833.86,833.86,833.86,833.86,0.0,833.86
2005-08-25,839.94,839.94,839.94,839.94,0.0,839.94
2005-08-24,849.47,849.47,849.47,849.47,0.0,849.47
2005-08-23,859.25,859.25,859.25,859.25,0.0,859.25
2005-08-22,866.94,866.94,866.94,866.94,0.0,866.94
2005-08-19,866.47,866.47,866.47,866.47,0.0,866.47
2005-08-18,861.41,861.41,861.41,861.41,0.0,861.41
2005-08-17,861.34,861.34,861.34,861.34,0.0,861.34
2005-08-16,865.51,865.51,865.51,865.51,0.0,865.51
2005-08-15,867.3,867.3,867.3,867.3,0.0,867.3
2005-08-12,866.86,866.86,866.86,866.86,0.0,866.86
2005-08-11,870.16,870.16,870.16,870.16,0.0,870.16
2005-08-10,874.86,874.86,874.86,874.86,0.0,874.86
2005-08-09,863.67,863.67,863.67,863.67,0.0,863.67
2005-08-08,861.0,861.0,861.0,861.0,0.0,861.0
